Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References,Status,Status Date
5376,PA,Alternative Fuels Tax,"Alternative fuels used to propel vehicles of any kind on public highways
are taxed at a rate determined on a gasoline gallon equivalent basis.
For more information, including applicable tax rates, see the
Pennsylvania Department of Revenue [Motor and Alternative Fuel
Taxes](https://www.revenue.pa.gov/TaxTypes/MAFT/Pages/default.aspx)
website. Certain exemptions apply.

(Reference [Title 75 Pennsylvania Statutes, Part VI, Chapter 90, Section 9004](http://government.westlaw.com/linkedslice/default.asp?SP=pac-1000))",,,false,70,Laws and Regulations,"",,,,,"",BIOD|ETH|ELEC|HY|NG|PHEV|LPG,"",FUEL,STATION|PURCH,http://government.westlaw.com/linkedslice/default.asp?SP=pac-1000,,
5391,NM,Alternative Fuel Definition,"Alternative fuels are defined as natural gas, propane, electricity,
hydrogen, fuel mixtures containing not less than 85% ethanol or
methanol, and fuel mixtures containing not less than 20% vegetable oil,
or a water-phased hydrocarbon fuel emulsion in an amount not less than
20% by volume. Biodiesel is defined as a renewable, biodegradable, mono
alkyl ester combustible liquid fuel that is derived from agricultural
plant oils or animal fats and meets current
[ASTM](%20https://www.astm.org/Standard/index.html) pure biodiesel
(B100) standards.

(Reference [New Mexico Statutes 13-1B-2 and 57-19-27](https://nmonesource.com/nmos/nmsa/en/nav_date.do))",,,false,75,Laws and Regulations,"",,,,,"",BIOD|ETH|ELEC|HY|NG|LPG,"",STD,STATION|AFP|PURCH,https://nmonesource.com/nmos/nmsa/en/nav_date.do,,
5484,NC,Alternative Fuel Vehicle (AFV) Acquisition Goal,"North Carolina established a goal that at least 75% of new or
replacement state government light-duty cars and trucks with a gross
vehicle weight rating of 8,500 pounds or less must be AFVs or low
emission vehicles.

(Reference [North Carolina General Statutes 143-215.107C](http://www.ncleg.net/gascripts/Statutes/Statutes.asp))",,,false,105,Laws and Regulations,"",,,,,"",BIOD|ETH|ELEC|HY|NG|PHEV|LPG,"",REQ,GOV,http://www.ncleg.net/gascripts/Statutes/Statutes.asp,,
5493,NJ,Low Emission or Alternative Fuel Bus Acquisition Requirement,"All buses purchased by the New Jersey Transit Corporation (NJTC) must
be: 1) equipped with improved pollution controls that reduce particulate
emissions; or 2) powered by a fuel other than conventional diesel.
Qualifying vehicles include compressed natural gas vehicles, hybrid
electric vehicles, fuel cell vehicles, vehicles operating on biodiesel
or ultra-low sulfur fuel, or vehicles operating on any other bus fuel
approved by the U.S. Environmental Protection Agency. If the NJTC is
unable to meet the bus purchase requirement, the organization must
submit a report to the New Jersey Senate and General Assembly detailing
the reasons and the state legislature may grant an exemption.

(Reference [New Jersey Statutes 27:1B-22](http://www.njleg.state.nj.us/))",,,false,60,Laws and Regulations,"",,,,,"",BIOD|ETH|ELEC|HEV|HY|NG|PHEV|LPG,"",REQ|AIRQEMISSIONS,GOV,http://www.njleg.state.nj.us/,,
5574,IA,Alternative Fuel Vehicle Conversion Registration,"When a motor vehicle is modified to use a different fuel type or more
than one type of fuel, the vehicle's registered owner must notify the
county treasurer of the new fuel type or alternative fuel types within
30 days. If the vehicle is able to use a special fuel, the county
treasurer will issue a special fuel identification sticker.

(Reference [Iowa Code 321.41](https://www.legis.iowa.gov/index.aspx))",,,false,105,Laws and Regulations,"",,,,,"",AFTMKTCONV|ELEC|NG|PHEV|LPG,"",REGIS,MAN|FLEET|GOV|IND,https://www.legis.iowa.gov/index.aspx,,
5595,AZ,Alternative Fuel Vehicle (AFV) Dealer Information Dissemination Requirement,"New motor vehicle dealers must make information about AFVs and
Arizona-based incentives for purchasing or leasing AFVs available to the
public. For the purpose of these requirements, alternative fuels include
propane, natural gas, electricity, hydrogen, and a blend of hydrogen
with propane or natural gas.

(Reference [Arizona Revised Statutes 1-215 and 28-4414](https://www.azleg.gov/ARStitle/))",,,false,110,Laws and Regulations,"",,,,,"",ELEC|HY|NG|PHEV|LPG,"",OTHER,OTHER,https://www.azleg.gov/ARStitle/,,
5596,AZ,Electric Vehicle (EV) Parking Space Regulation,"An individual is not allowed to stop, stand, or park a motor vehicle
within any parking space specifically designated for parking and
charging EVs unless the motor vehicle is an EV and has been issued an
alternative fuel vehicle special plate or sticker. Violators may be
subject to a civil penalty of at least \$350.

(Reference [Arizona Revised Statutes 28-876](https://www.azleg.gov/ARStitle/))",,,false,60,Laws and Regulations,"",,,,,"",ELEC|PHEV,"",OTHER,FLEET|GOV|IND,https://www.azleg.gov/ARStitle/,,
5607,MO,Alternative Fuel Vehicle (AFV) Decal,"The state motor fuel tax does not apply to passenger vehicles, certain
buses, or commercial vehicles that are powered by an alternative fuel,
if the vehicles obtain an AFV decal. Owners or operators of AFVs that
also own or operate a personal fueling station must pay an annual
alternative fuel decal fee, as listed below. Alternative fuel motor
vehicles licensed as historic vehicles are exempt from the alternative
fuel decal requirement.

::: {data-align=""left""}
Gross Vehicle Weight (GVW)
:::

Type of Vehicle

Decal Fee

18,000 pounds (lbs.) or less

Passenger, School Bus, or Commercial

\$105

18,001 lbs.-36,000 lbs.

Farm or Farming Transportation with an 'F' License Plate

\$140

18,001 lbs.-36,000 lbs.

Passenger-Carrying and Other Motor Vehicles

\$210

36,000 lbs. or more

Farm or Farming Transportation with an 'F' License Plate

\$300

36,000 lbs. or more

All Other Motor Vehicles

\$1,200

The AFV decal fee will increase annually for all vehicle weight classes
by 20% through 2026. The decal fee for plug-in hybrid electric vehicles
model year 2018 and later is one-half of the annual decal fees listed
above for their corresponding vehicle type and GVW.

Owners and operators of passenger motor vehicles, buses, or commercial
motor vehicles that are powered by compressed natural gas (CNG),
liquefied natural gas (LNG), or liquefied petroleum gas (propane), may
continue to apply for and use the alternative fuel decal in lieu of
paying the CNG, LNG, and/or propane tax, as long as the they have
installed a fueling station used solely to fuel his or her vehicle(s).
If an owner or operator of a motor vehicle powered by propane that bears
an alternative fuel decal refuels at an unattended propane fueling
station, such owner or operator shall not be eligible for a refund of
the motor fuel tax paid at the time of refueling. For more information,
see the Missouri Department of Revenue [Special Fuel
Decals](http://dor.mo.gov/motorv/decals.php) website.

(Reference [Missouri Revised Statutes 142.803 and 142.869](https://www.mo.gov/government/legislative-branch/))",1998-07-10 00:00:00 UTC,2017-06-28 00:00:00 UTC,false,50,Laws and Regulations,"",2017-07-11 12:58:29 UTC,,,,"",BIOD|ETH|ELEC|HY|NG|PHEV|LPG,"",EVFEE|FUEL,PURCH|FLEET|GOV|IND,https://www.mo.gov/government/legislative-branch/|http://www.moga.mo.gov/|http://www.senate.mo.gov/|http://www.moga.mo.gov/,amended,2017-06-28
5612,OK,Alternative Fuel Vehicle (AFV) Acquisition Requirements,"All school and government fleets may convert their vehicles to operate
on alternative fuels, and all school districts should consider
purchasing only vehicles able to operate on alternative fuels.
Alternative fuels include natural gas, propane, ethanol, methanol,
electricity, biodiesel, hydrogen, and more. School and government
vehicles capable of operating on an alternative fuel must use the fuel
whenever a fueling station is located within a five-mile radius of the
respective school district or government department and the price of the
alternative fuel is cost competitive with the displaced conventional
fuel. If school and government vehicles must be fueled outside the
five-mile radius and no fueling station is reasonably available, the
school and government vehicles are exempt from this requirement.

(Reference [Oklahoma Statutes 74-130.2 and 74-130.3](http://www.oklegislature.gov/))",,,false,100,Laws and Regulations,"",,,,,"",AFTMKTCONV|BIOD|ETH|ELEC|HY|NG|PHEV|LPG,"",REQ,FLEET|GOV,http://www.oklegislature.gov/,,
5619,CO,State Agency Alternative Fuel Use and Vehicle Acquisition Requirement,"The Colorado Department of Personnel and Administration (DPA) requires
all state-owned diesel vehicles and equipment to be fueled with a diesel
blend of 20% biodiesel (B20), subject to the availability of the fuel
and so long as the price differential is not greater than \$0.10 more
per gallon compared to conventional diesel. Biodiesel is defined as fuel
composed of mono-alkyl esters of long chain fatty acids derived from
plant or animal matter that meets ASTM specifications and is produced in
Colorado. DPA must increase the use of alternative fuels and establish
objectives to increase its use for each succeeding year. DPA must
purchase motor vehicles that operate on compressed natural gas (CNG),
electric vehicles, or vehicles that operate on other alternative fuels,
subject to the availability of vehicles and adequate fueling
infrastructure and assuming the incremental base or life cycle cost of
the vehicle is not more than 10% over the cost of a comparable dedicated
conventional vehicle. Some vehicles may be exempt from this requirement
if available alternative fuel vehicles (AFVs) do not meet application
requirements. On or before November 1 of each year, DPA must submit a
report to the general assembly outlining vehicle purchases, including
alternative fuel and conventional vehicles; alternative fueling
infrastructure availability in the state; AFV purchase exemptions;
administrative policies in place to facilitate the purchase of AFVs;
suggested changes to facilitate the gradual conversion of the motor
vehicle fleet to AFVs; and a plan for the necessary infrastructure
development.

(Reference [Executive Order D 2015-013, 2015](https://www.colorado.gov/governor/executive-orders) and [Colorado Revised Statutes 24-30-1104](http://www.lexisnexis.com/hottopics/Colorado/))",,2015-10-28 00:00:00 UTC,false,85,Laws and Regulations,"",2015-11-11 19:31:56 UTC,,,,"",BIOD|ETH|ELEC|NG|PHEV,"",REQ,PURCH|GOV,https://www.colorado.gov/governor/executive-orders|http://www.lexisnexis.com/hottopics/Colorado/,amended,2015-10-28
5625,VT,Hybrid Electric Vehicle (HEV) and Electric Vehicle (EV) Acquisition Requirements,"The Vermont Department of Buildings and General Services (Department)
must, to the extent possible, purchase or lease HEVs or EVs for state
use. At least 75% of the vehicles purchased or leased annually must be
HEVs or EVs. The Department must acquire the lowest-cost make and model
that meets the State's needs.

(Reference [Vermont Statutes Title 29, Chapter 49, Section 903](https://legislature.vermont.gov/) and [House Bill 868, 2024](https://legislature.vermont.gov/))",,2024-06-03 00:00:00 UTC,false,67,Laws and Regulations,"",2019-06-19 18:15:19 UTC,,,,"",ELEC|HEV|PHEV,"",REQ,GOV,https://legislature.vermont.gov/|https://legislature.vermont.gov/|https://legislature.vermont.gov/|https://governor.vermont.gov/document-types/executive-orders|https://legislature.vermont.gov/,amended,2024-06-03
5681,CA,Alternative Fuel and Vehicle Policy Development,"The California Energy Commission (CEC) must prepare and submit an
Integrated Energy Policy Report (IEPR) to the governor on a biannual
basis. The IEPR provides an overview of major energy trends and issues
facing the state, including those related to transportation fuels,
technologies, and infrastructure. The IEPR also examines potential
effects of alternative fuels use, vehicle efficiency improvements, and
shifts in transportation modes on public health and safety, the economy,
resources, the environment, and energy security. The IEPR's primary
purpose is to develop energy policies that conserve resources, protect
the environment, ensure energy reliability, enhance the state's economy,
and protect public health and safety.

As of November 1, 2015, and every four years thereafter, the CEC must
also include in the IEPR strategies to maximize the benefits of natural
gas in various sectors. This includes the use of natural gas as a
transportation fuel. For more information, see the [2020 Integrated
Energy Policy
Report](https://www.energy.ca.gov/data-reports/reports/integrated-energy-policy-report/2020-integrated-energy-policy-report-update).

(Reference [California Public Resources Code 25302 and 25303.5](http://www.oal.ca.gov/))",2013-10-11 00:00:00 UTC,,false,275,Laws and Regulations,"",,,,,"",BIOD|ETH|ELEC|HEV|HY|NG|PHEV|LPG,"",CCEINIT,OTHER,http://www.legislature.ca.gov/|http://www.oal.ca.gov/,enacted,2013-10-11
